"manyclasses_institution_id","manyclasses_course_id","manyclasses_student_id","z_diff"
9,1,"93866b8400f8c4fcbb067168edb8fc3f",-0.60611637
9,1,"1f083b7a06941b7afe595a43a5c67254",0.368141779
9,1,"0ce78d93c998abe587155e0bdfb28202",-0.332074752
9,1,"56e6be610a7c65b9fb5a0d6b9de61369",-0.208744918
9,1,"414fb36d7ee21049b77a23285dbe8422",0.332074752
9,1,"c531ca2f9d1c1f1206b3efd289c19a0d",-0.972431257
9,1,"a1c8ea56ff5881a257d12b5a2a5ce5b3",-0.368141779
9,1,"d0b78f3de423a9a454bd03a649a17126",-0.51867186
9,1,"776406e5847096a20b78c38488d42026",1.686395949
9,1,"d6b174f390ce84b80d6a4ad5ae3f7150",-0.50706095
9,1,"ef1772911767d0a124b79c2bf38a7ac7",0.184129423
9,1,"154eda89efb5d8d0fc3253bc24d11a93",0.928397671
9,1,"55c3de183d139c8f53a551aedfb64084",0.497476583
9,1,"3e4b940a2e5c91b9bd9489ea727b6702",-0.104010679
9,1,"5f2dc343e217e8f27ba82a95546f7870",0.053451518
9,1,"a1d6cde6b61ef86306bcf7d27333263e",-0.021829033
9,1,"edfe3820171309aaf4a3f6bc9927abd1",0.157345131
9,1,"f511b3a4b84da532559c4f1fd50f9329",0.250869483
9,1,"9a717bc40de8d80473c0102a84eba6bf",1.263693822
9,1,"c84e89fc57110747df7ef8a727e71e80",-0.053451518
9,1,"c0fa00d985c88472f2cee09809271fa1",-0.411799846
9,1,"d9243d1f842c7b05c9f0bf69d3f15e5a",-0.167382772
9,1,"f03048aa091e945dc049e548348a5d06",0.734803839
9,1,"62cbec9e76570ddec6323bc8055681c1",-0.053451518
9,1,"d65f100077a8bccb6e62ef2b7b813a2e",0.716362125
9,1,"6271fcf28f5a5833806d5a1273f67e4b",-0.549947172
9,1,"766e06a26072d0f4b87b4face65fe49c",1.005219236
9,1,"efb3fc391202d537c0082bb6f8290482",0.779805007
9,1,"51505e1cc30c7835bb580f0e965e1b72",-0.040072835
9,1,"d7ed5b671ed3319ed3cac5d8bb591232",-0.053451518
9,1,"038e80f2123cc89057f1a2ff6c231bb5",-0.792139546
9,1,"c77d2e86ab89d69cfb13cd94381a7c2c",-0.799158574
9,1,"e74ba5f78f2043723addc58283244ab0",-0.333222116
9,1,"e2f91a344d1f1f6e859149d1eec974f4",-0.887265435
9,1,"cd4583b4a135a433dcd6ddee0c6c692e",-0.46496331
9,1,"0cbbbd0ee66ca5bb0735910e0e2cce8b",-0.103290879
9,1,"c9402d71685c196b73c07ce5f2698271",0.197901756
9,1,"ebbf9799fa6c123906803198309b52f4",-0.645705414
9,1,"cd8765d0e0292592484613224577bc36",0.65970357
9,1,"20f659946e8f6bed8c9b579b4953336b",0.53170337
9,1,"eb15d1cd7f9590f4a85db5d9d47a7074",-0.063154828
9,1,"27b1dc87560367b6cd05d95d5bb358b1",-0.040072835
9,1,"3423a2002a365ae0ea92c3cc03a46642",0.053451518
9,1,"27d87dcbb4f08c8ce25128db2ce13449",0.252681376
9,1,"7086f4104eacf9300410211e0dc411d5",-0.201003197
9,1,"9511176dfaee4dcd86e4c16e15844b4a",0.779457834
13,30,"34b0a4b667c5ca01c94ccf9679e9a135",0.190694515
13,30,"36c1df3be9b3127c332dbadab95bac6a",0.195731382
13,30,"45d04a120a6d4a0c69fe653df3def871",0.395032597
13,30,"d2b4b552ae3fb568f1c6332383427bfd",0.209047617
13,30,"be5bce3314a65984bfda6e9134384f91",1.206055748
13,30,"5dfd1c20276b2d84f968a92a2082576a",0.824689103
13,30,"1663c089d6c7b531aa141469a8499366",-0.156476129
13,30,"b6fc9639241b99f8dee1f439d237c946",-0.845065798
13,30,"bb97af0b9f886cee28ebbd34e7b1c099",-0.406236505
13,30,"038728fe933ea89dfe030efa7a3d4c1f",0.520205304
13,30,"cc871e402e8d3f8eeb69c94775bceb4a",0.718067475
13,30,"af27d72ba08d2424383d111c13f9fb35",-0.136468844
13,30,"c2c9f27cf1160614aef89e5bf2735936",-0.364827879
13,30,"9ac2ca5cd7424f8817a0d35df378b08b",0.118194903
13,30,"9625a54dac2680ff1a2e2641d1d81067",-1.199461848
13,22,"805a6c14b46024313dfee89345cfc816",-1.770269295
13,22,"eb32ded282df6430e9a1835003c1ec52",-0.411277623
13,22,"ce0357b24a6ff024075c4845e223f728",0.272507393
13,22,"720c04005b3a1bcb47db4abc244dd67e",-0.567961288
13,22,"87fee1a38cd41f8f735a917588dacddd",0.265369107
13,22,"0b584c9f7235344f49d575a22a3b6cf3",0.516718927
13,22,"9405e793c2b1c291a65f4cb8ab961cbe",-0.610110721
13,22,"f1638a87edf8c0c45229fc59fd55a8e2",-0.1136254
8,9,"61dd566120ac78d4407055ec752f420b",0.953118453
8,9,"99f55f1bb13010fb7e28b751e03c5a10",1.539786622
8,9,"074a3ce1b2ceb77567962356dac1f404",0.658727195
8,9,"81c5924806cfa7359c395bab73cb7fe7",0.453353343
8,9,"6f4a9649f16498d3ab7f4327980aa16f",-1.154629535
8,9,"fa8e02bd4c4ceb2142d919a7546e0f70",0.356590446
8,9,"93f2d75823954c92988daf3aa0a187c5",-0.971975511
8,9,"2c8bbec08b01ab2f5c0a133aef9f45f9",-0.196964382
8,9,"2deb9d422b42f2d1ed4e08142ea87bf2",-0.054910277
8,9,"76d2f6346841b4552597f522fe3e9654",0.044167921
8,9,"fabfb061c2a1425a1708b9c370caf01e",-0.038392591
8,9,"b8ee8615058cb0a8ca6c41941e3aba94",-0.030840879
8,9,"9cda69e7d58050efaa294d63300c679d",-0.634603656
8,9,"2c3eaafecbeb11c1de35c1481181a6e4",-0.025449651
8,9,"0055ecbf899405dc9db95d8bdbc9ead5",0.469153548
8,9,"fe7e9bb2d6214b3d2f582130553e4c1b",-0.204119165
8,9,"5befe27c981a8c020643dbe38769f837",0.511109557
8,9,"068ca82e1fec2cfe031ef8a08e7209b5",-0.108612572
8,9,"cbcf4b058a429a6513afd181b73f9dfd",0.366112603
8,9,"9a5809e34a9b121aa274e0fd7c3980fd",-0.944151815
8,9,"d211d36c3d7521c4fbbe1c8675cc3085",0.021621473
8,9,"d9d95aab8b352382e092842d8e5f1358",0.594859412
8,9,"a50f8200dccc099181f1f3fd7fb2d866",0.367723407
8,9,"063b7965fa9190e60e20deddd7bbab37",-0.285863321
8,9,"83e19d2852ea5af68d466d60f9938977",-0.119941958
8,9,"06cafffc496db3f330fb6c32f548b36a",-0.647178204
8,9,"bb3c0f23987b531add9506fdaf04ea54",-1.170159896
8,9,"2eea2288fb0bdcd63764fa0cc897a6fa",0.363664161
8,9,"e7dac682e7aed45aee475ca805f1656a",-0.858060007
8,9,"3cd8a4c743d33248747d1b8779da9b55",-0.926740732
8,9,"7d236c9ce21177b7d11f6ff5b8b9a0ca",0.573736012
8,9,"499c2bff9bcf4c69a79969fdd5d30050",-0.554271818
8,9,"262a0e85a710ac30c500dba8fd062908",-0.308671586
8,9,"da6fa24c436bd5e3cca28de832190302",0.047289838
8,9,"382c78420034ae2a1318c45c023e2b95",0.554594719
8,9,"e80cc393f60a6a2e0a0ded2ce104e4f2",0.509270638
8,9,"0e172a55cdab5788cf977de34c6be18c",-0.353734557
8,9,"3d5608885561632db055ae4136fbad8e",0.233353492
8,9,"6cc0ee79712e3aa37918ae5cde8c995d",0.956831185
8,9,"a8af6a073998ffd4f6333478b28100ae",-0.277229325
8,9,"cfdb4d13859080888c705fd7d24d81d3",0.665649215
8,9,"cf2253e54c3c6680a9a41671c5a182da",-0.338299232
8,9,"0fecdec5e68f792f7fc9bece154a87c4",0.187477731
8,9,"2ccdee1f1aac6292d730325f27035edf",0.109108114
8,9,"751733ac9f16d6bc19352c53b4bee768",0.423547666
